message_id,conversation_id,match_id,sender_id,sender_type,receiver_id,receiver_type,message_type,message_content,timestamp,message_status,response_time_minutes,attachment_count,is_edited,edit_timestamp,encryption_key
MSG_1267_10,CONV_1267,MATCH_4198,S2529,mentee,M525,mentor,voice_note,Sample message content 10 in conversation 1267,2026-04-08 22:22:21.257216,sent,880.0,0,True,,enc_key_96e0886b58c2c5ac
MSG_1267_11,CONV_1267,MATCH_4198,M525,mentor,S2529,mentee,voice_note,Sample message content 11 in conversation 1267,2026-04-13 17:22:21.257268,replied,372.0,2,True,,enc_key_3c028fc793a7fdcd
MSG_1267_12,CONV_1267,MATCH_4198,M525,mentor,S2529,mentee,voice_note,Sample message content 12 in conversation 1267,2026-04-16 19:22:21.257303,delivered,304.0,0,True,,enc_key_3ea3f78a8409adc0
MSG_1267_13,CONV_1267,MATCH_4198,S2529,mentee,M525,mentor,text,Sample message content 13 in conversation 1267,2026-04-15 06:22:21.257341,delivered,843.0,0,True,2026-04-22 11:22:21.257356,enc_key_87f8c428f564ab20
MSG_1267_14,CONV_1267,MATCH_4198,M525,mentor,S2529,mentee,text,Sample message content 14 in conversation 1267,2026-04-08 23:22:21.257383,replied,174.0,3,False,,enc_key_ba31fe8a05622b26
MSG_1267_15,CONV_1267,MATCH_4198,S2529,mentee,M525,mentor,voice_note,Sample message content 15 in conversation 1267,2026-04-07 11:22:21.257417,read,405.0,0,False,,enc_key_6e4443fdfd93b37c
MSG_1267_16,CONV_1267,MATCH_4198,S2529,mentee,M525,mentor,voice_note,Sample message content 16 in conversation 1267,2026-04-24 16:22:21.257450,read,248.0,3,False,,enc_key_f97a4ceef4233d9c
MSG_1267_17,CONV_1267,MATCH_4198,M525,mentor,S2529,mentee,video_call,Sample message content 17 in conversation 1267,2026-05-02 07:22:21.257482,read,864.0,2,True,2026-04-27 11:22:21.257497,enc_key_52a152cae512098a
MSG_1268_0,CONV_1268,MATCH_7683,ALUMNI_M390,mentor,S2946,mentee,voice_note,Sample message content 0 in conversation 1268,2026-04-26 11:22:21.258273,replied,,2,True,,enc_key_3e97fa91be566297
MSG_1268_1,CONV_1268,MATCH_7683,S2946,mentee,ALUMNI_M390,mentor,text,Sample message content 1 in conversation 1268,2026-04-29 21:22:21.258329,sent,362.0,0,False,2026-04-29 11:22:21.258348,enc_key_629cae23f1f98421
MSG_1268_2,CONV_1268,MATCH_7683,ALUMNI_M390,mentor,S2946,mentee,video_call,Sample message content 2 in conversation 1268,2026-04-15 04:22:21.258379,sent,920.0,3,False,,enc_key_2f887b893df19452
MSG_1268_3,CONV_1268,MATCH_7683,S2946,mentee,ALUMNI_M390,mentor,schedule_request,Sample message content 3 in conversation 1268,2026-04-26 21:22:21.258415,replied,1287.0,1,True,,enc_key_bc49cd5a86206348
MSG_1268_4,CONV_1268,MATCH_7683,ALUMNI_M390,mentor,S2946,mentee,schedule_request,Sample message content 4 in conversation 1268,2026-04-09 07:22:21.258451,sent,126.0,2,False,,enc_key_ebca8f8668f00be2
MSG_1268_5,CONV_1268,MATCH_7683,ALUMNI_M390,mentor,S2946,mentee,schedule_request,Sample message content 5 in conversation 1268,2026-04-18 03:22:21.258498,sent,966.0,0,True,,enc_key_22103f77690207ff
MSG_1268_6,CONV_1268,MATCH_7683,S2946,mentee,ALUMNI_M390,mentor,text,Sample message content 6 in conversation 1268,2026-04-07 21:22:21.258532,delivered,202.0,1,True,2026-04-17 11:22:21.258546,enc_key_584edfa1402d3fd5
MSG_1268_7,CONV_1268,MATCH_7683,S2946,mentee,ALUMNI_M390,mentor,schedule_request,Sample message content 7 in conversation 1268,2026-04-22 21:22:21.258577,replied,1429.0,2,True,,enc_key_4948c852aacc855f
MSG_1268_8,CONV_1268,MATCH_7683,S2946,mentee,ALUMNI_M390,mentor,file,Sample message content 8 in conversation 1268,2026-04-14 11:22:21.258611,replied,1302.0,0,True,,enc_key_9213013b706f401e
MSG_1268_9,CONV_1268,MATCH_7683,ALUMNI_M390,mentor,S2946,mentee,voice_note,Sample message content 9 in conversation 1268,2026-05-05 22:22:21.258650,read,1284.0,0,True,,enc_key_5675a3abd7d9a025
MSG_1268_10,CONV_1268,MATCH_7683,ALUMNI_M390,mentor,S2946,mentee,video_call,Sample message content 10 in conversation 1268,2026-04-26 13:22:21.258685,replied,748.0,3,True,2026-04-21 11:22:21.260736,enc_key_67a5ace89afc6d67
MSG_1268_11,CONV_1268,MATCH_7683,ALUMNI_M390,mentor,S2946,mentee,text,Sample message content 11 in conversation 1268,2026-05-05 16:22:21.260805,delivered,1283.0,1,False,,enc_key_38dfc4e6e27551df
MSG_1268_12,CONV_1268,MATCH_7683,ALUMNI_M390,mentor,S2946,mentee,schedule_request,Sample message content 12 in conversation 1268,2026-04-19 19:22:21.260847,sent,222.0,3,False,,enc_key_697e5b0b24544647
MSG_1268_13,CONV_1268,MATCH_7683,ALUMNI_M390,mentor,S2946,mentee,file,Sample message content 13 in conversation 1268,2026-04-11 04:22:21.260884,read,1195.0,1,False,,enc_key_0b62d63c55c5a765
MSG_1268_14,CONV_1268,MATCH_7683,ALUMNI_M390,mentor,S2946,mentee,schedule_request,Sample message content 14 in conversation 1268,2026-05-02 18:22:21.260920,delivered,647.0,0,False,2026-04-11 11:22:21.260941,enc_key_2fdeab343f9a03eb
MSG_1269_0,CONV_1269,MATCH_1063,S4634,mentee,ALUMNI_M5541,mentor,video_call,Sample message content 0 in conversation 1269,2026-05-02 16:22:21.261696,sent,,3,True,,enc_key_c0ae3fd8c3fbe20f
MSG_1269_1,CONV_1269,MATCH_1063,ALUMNI_M5541,mentor,S4634,mentee,video_call,Sample message content 1 in conversation 1269,2026-04-12 07:22:21.261789,sent,1074.0,0,False,,enc_key_597e6fa4d73f873a
MSG_1269_2,CONV_1269,MATCH_1063,ALUMNI_M5541,mentor,S4634,mentee,file,Sample message content 2 in conversation 1269,2026-05-02 04:22:21.261824,delivered,433.0,1,True,,enc_key_32b9330072d129b9
MSG_1269_3,CONV_1269,MATCH_1063,S4634,mentee,ALUMNI_M5541,mentor,video_call,Sample message content 3 in conversation 1269,2026-04-11 21:22:21.261856,delivered,442.0,2,False,,enc_key_dc05ebe7771ad4d3
MSG_1269_4,CONV_1269,MATCH_1063,ALUMNI_M5541,mentor,S4634,mentee,text,Sample message content 4 in conversation 1269,2026-05-03 23:22:21.261886,delivered,1222.0,0,False,2026-04-16 11:22:21.261906,enc_key_d49cc8e74ceb828f
MSG_1269_5,CONV_1269,MATCH_1063,ALUMNI_M5541,mentor,S4634,mentee,file,Sample message content 5 in conversation 1269,2026-04-08 09:22:21.261932,sent,412.0,3,True,,enc_key_1aa51c7e8982a3ae
MSG_1269_6,CONV_1269,MATCH_1063,ALUMNI_M5541,mentor,S4634,mentee,schedule_request,Sample message content 6 in conversation 1269,2026-04-10 01:22:21.261962,read,1121.0,2,False,,enc_key_79c61aa00008fdef
MSG_1269_7,CONV_1269,MATCH_1063,S4634,mentee,ALUMNI_M5541,mentor,file,Sample message content 7 in conversation 1269,2026-04-12 18:22:21.261992,read,806.0,2,True,,enc_key_e5bd7edbbd253963
MSG_1269_8,CONV_1269,MATCH_1063,ALUMNI_M5541,mentor,S4634,mentee,voice_note,Sample message content 8 in conversation 1269,2026-05-04 17:22:21.262023,delivered,275.0,3,False,,enc_key_88af2c5a2dea5afe
MSG_1269_9,CONV_1269,MATCH_1063,S4634,mentee,ALUMNI_M5541,mentor,video_call,Sample message content 9 in conversation 1269,2026-05-04 20:22:21.262052,delivered,571.0,1,False,,enc_key_436780b4af9dd1f0
MSG_1269_10,CONV_1269,MATCH_1063,ALUMNI_M5541,mentor,S4634,mentee,schedule_request,Sample message content 10 in conversation 1269,2026-04-20 00:22:21.262090,replied,920.0,3,True,,enc_key_966840ffa9a2b2c4
MSG_1269_11,CONV_1269,MATCH_1063,ALUMNI_M5541,mentor,S4634,mentee,text,Sample message content 11 in conversation 1269,2026-05-03 15:22:21.262122,sent,1306.0,0,True,,enc_key_df5aa1428270000f
MSG_1270_0,CONV_1270,MATCH_2934,ALUMNI_M4369,mentor,S3706,mentee,file,Sample message content 0 in conversation 1270,2026-04-10 09:22:21.264789,sent,,1,True,,enc_key_6ffa4ed6b87408bc
MSG_1271_0,CONV_1271,MATCH_5114,ALUMNI_M398,mentor,S101,mentee,voice_note,Sample message content 0 in conversation 1271,2026-04-16 06:22:21.268460,delivered,,1,True,2026-04-12 11:22:21.268491,enc_key_396ad3e7485c897b
MSG_1271_1,CONV_1271,MATCH_5114,S101,mentee,ALUMNI_M398,mentor,video_call,Sample message content 1 in conversation 1271,2026-04-20 18:22:21.268536,sent,499.0,0,False,2026-04-11 11:22:21.268555,enc_key_185e230b16ec1718
MSG_1271_2,CONV_1271,MATCH_5114,S101,mentee,ALUMNI_M398,mentor,file,Sample message content 2 in conversation 1271,2026-05-03 05:22:21.268586,read,98.0,3,True,,enc_key_24eba8c44b35ae5f
MSG_1271_3,CONV_1271,MATCH_5114,S101,mentee,ALUMNI_M398,mentor,file,Sample message content 3 in conversation 1271,2026-04-11 13:22:21.268623,read,287.0,1,True,,enc_key_db8d6ea1733af1b5
MSG_1271_4,CONV_1271,MATCH_5114,S101,mentee,ALUMNI_M398,mentor,schedule_request,Sample message content 4 in conversation 1271,2026-04-20 15:22:21.268660,read,241.0,2,True,,enc_key_ffdf38047ec9eb22
MSG_1271_5,CONV_1271,MATCH_5114,S101,mentee,ALUMNI_M398,mentor,file,Sample message content 5 in conversation 1271,2026-05-04 20:22:21.268696,delivered,754.0,1,True,,enc_key_a484230fe2235fe3
MSG_1271_6,CONV_1271,MATCH_5114,ALUMNI_M398,mentor,S101,mentee,schedule_request,Sample message content 6 in conversation 1271,2026-04-20 17:22:21.268752,delivered,307.0,2,False,,enc_key_3fd3a28fc0c1c803
MSG_1271_7,CONV_1271,MATCH_5114,S101,mentee,ALUMNI_M398,mentor,video_call,Sample message content 7 in conversation 1271,2026-04-17 16:22:21.268792,delivered,85.0,1,True,2026-04-28 11:22:21.268806,enc_key_e6768ca1360cf7dc
MSG_1271_8,CONV_1271,MATCH_5114,S101,mentee,ALUMNI_M398,mentor,schedule_request,Sample message content 8 in conversation 1271,2026-04-18 04:22:21.268831,sent,1072.0,1,False,,enc_key_43d61699c30f523b
MSG_1271_9,CONV_1271,MATCH_5114,ALUMNI_M398,mentor,S101,mentee,voice_note,Sample message content 9 in conversation 1271,2026-04-17 23:22:21.268861,delivered,883.0,0,True,2026-04-15 11:22:21.268874,enc_key_b9933d1c0af32cb2
MSG_1272_0,CONV_1272,MATCH_8765,M830,mentor,S290,mentee,text,Sample message content 0 in conversation 1272,2026-04-28 10:22:21.269685,replied,,0,True,,enc_key_f52c59e2f2a11582
MSG_1272_1,CONV_1272,MATCH_8765,M830,mentor,S290,mentee,video_call,Sample message content 1 in conversation 1272,2026-04-13 16:22:21.281738,delivered,1070.0,3,False,,enc_key_b8ed4bb8920238db
MSG_1272_2,CONV_1272,MATCH_8765,M830,mentor,S290,mentee,file,Sample message content 2 in conversation 1272,2026-04-06 09:22:21.281801,sent,312.0,0,False,,enc_key_ebfc01a3798c1c3d
MSG_1272_3,CONV_1272,MATCH_8765,S290,mentee,M830,mentor,voice_note,Sample message content 3 in conversation 1272,2026-04-07 06:22:21.281837,read,46.0,3,False,,enc_key_794eaab8d2e2dff1
MSG_1272_4,CONV_1272,MATCH_8765,S290,mentee,M830,mentor,voice_note,Sample message content 4 in conversation 1272,2026-04-09 02:22:21.281870,delivered,983.0,0,True,,enc_key_e51c6bd182393c8e
MSG_1272_5,CONV_1272,MATCH_8765,M830,mentor,S290,mentee,voice_note,Sample message content 5 in conversation 1272,2026-04-16 11:22:21.281903,replied,541.0,2,False,,enc_key_cdfd37da120c3a4a
MSG_1272_6,CONV_1272,MATCH_8765,S290,mentee,M830,mentor,text,Sample message content 6 in conversation 1272,2026-04-30 19:22:21.281937,replied,440.0,2,True,,enc_key_17f5cf92a0436d98
MSG_1272_7,CONV_1272,MATCH_8765,S290,mentee,M830,mentor,file,Sample message content 7 in conversation 1272,2026-04-18 09:22:21.281977,read,118.0,2,False,,enc_key_1aaa3a7500dbe672
MSG_1273_0,CONV_1273,MATCH_6069,M4549,mentor,S1264,mentee,video_call,Sample message content 0 in conversation 1273,2026-04-05 22:22:21.283607,sent,,0,True,,enc_key_5ac0029428c8ff2f
MSG_1273_1,CONV_1273,MATCH_6069,M4549,mentor,S1264,mentee,file,Sample message content 1 in conversation 1273,2026-04-11 16:22:21.283673,replied,286.0,0,True,2026-05-05 11:22:21.283692,enc_key_43591eaa564e7f9b
MSG_1273_2,CONV_1273,MATCH_6069,M4549,mentor,S1264,mentee,schedule_request,Sample message content 2 in conversation 1273,2026-04-07 16:22:21.289863,read,1257.0,0,False,2026-04-27 11:22:21.289907,enc_key_94ff1d93e9548862
MSG_1273_3,CONV_1273,MATCH_6069,M4549,mentor,S1264,mentee,file,Sample message content 3 in conversation 1273,2026-04-25 18:22:21.289942,delivered,1204.0,1,True,2026-04-11 11:22:21.289957,enc_key_f0fe1a5f7ac22b30
MSG_1273_4,CONV_1273,MATCH_6069,M4549,mentor,S1264,mentee,video_call,Sample message content 4 in conversation 1273,2026-04-26 19:22:21.289985,read,1185.0,0,True,,enc_key_12f1f77f422e2bdf
MSG_1274_0,CONV_1274,MATCH_4485,S4477,mentee,M241,mentor,text,Sample message content 0 in conversation 1274,2026-04-15 10:22:21.291085,replied,,1,False,,enc_key_5852bef69567fb31
MSG_1274_1,CONV_1274,MATCH_4485,S4477,mentee,M241,mentor,voice_note,Sample message content 1 in conversation 1274,2026-04-25 00:22:21.291143,read,833.0,3,True,2026-05-06 11:22:21.291165,enc_key_ac030825def4e5cc
MSG_1274_2,CONV_1274,MATCH_4485,M241,mentor,S4477,mentee,schedule_request,Sample message content 2 in conversation 1274,2026-04-19 06:22:21.291194,sent,676.0,0,False,,enc_key_66e072670829e9c5
MSG_1274_3,CONV_1274,MATCH_4485,M241,mentor,S4477,mentee,schedule_request,Sample message content 3 in conversation 1274,2026-04-15 22:22:21.291241,sent,432.0,2,False,,enc_key_481893978cdfeb61
MSG_1274_4,CONV_1274,MATCH_4485,M241,mentor,S4477,mentee,schedule_request,Sample message content 4 in conversation 1274,2026-04-29 09:22:21.291285,replied,1313.0,0,True,,enc_key_cd6f88a917982f7b
MSG_1274_5,CONV_1274,MATCH_4485,M241,mentor,S4477,mentee,text,Sample message content 5 in conversation 1274,2026-05-04 04:22:21.291320,delivered,793.0,3,True,,enc_key_5d3b67d9974d1285
MSG_1274_6,CONV_1274,MATCH_4485,S4477,mentee,M241,mentor,voice_note,Sample message content 6 in conversation 1274,2026-04-07 16:22:21.291352,sent,793.0,2,False,,enc_key_19dd4a4d684ee1c0
MSG_1274_7,CONV_1274,MATCH_4485,S4477,mentee,M241,mentor,voice_note,Sample message content 7 in conversation 1274,2026-04-10 09:22:21.291383,replied,680.0,2,True,,enc_key_96871a75ee7c6c91
MSG_1274_8,CONV_1274,MATCH_4485,M241,mentor,S4477,mentee,schedule_request,Sample message content 8 in conversation 1274,2026-04-26 06:22:21.291415,replied,139.0,2,False,,enc_key_84741a95457b9162
MSG_1274_9,CONV_1274,MATCH_4485,S4477,mentee,M241,mentor,file,Sample message content 9 in conversation 1274,2026-04-14 19:22:21.291447,delivered,295.0,1,True,2026-04-07 11:22:21.291460,enc_key_260d34cec688b416
MSG_1274_10,CONV_1274,MATCH_4485,S4477,mentee,M241,mentor,video_call,Sample message content 10 in conversation 1274,2026-04-09 09:22:21.291486,replied,89.0,2,False,,enc_key_1786cbc9f302e84a
MSG_1274_11,CONV_1274,MATCH_4485,S4477,mentee,M241,mentor,voice_note,Sample message content 11 in conversation 1274,2026-04-22 05:22:21.291518,replied,950.0,1,False,,enc_key_a7b53ba229ac4de0
MSG_1274_12,CONV_1274,MATCH_4485,M241,mentor,S4477,mentee,schedule_request,Sample message content 12 in conversation 1274,2026-05-04 01:22:21.291551,delivered,124.0,1,True,2026-04-11 11:22:21.291565,enc_key_8a9684e4e0914564
MSG_1275_0,CONV_1275,MATCH_1455,S1362,mentee,M310,mentor,file,Sample message content 0 in conversation 1275,2026-04-22 13:22:21.300096,read,,1,True,,enc_key_89bf52f84d541df2
MSG_1275_1,CONV_1275,MATCH_1455,S1362,mentee,M310,mentor,file,Sample message content 1 in conversation 1275,2026-04-18 23:22:21.300178,delivered,1232.0,3,False,,enc_key_8fc8079fe1c33816
MSG_1276_0,CONV_1276,MATCH_7173,M2135,mentor,S3876,mentee,voice_note,Sample message content 0 in conversation 1276,2026-04-28 01:22:21.302794,read,,2,True,,enc_key_1f2168b57d7e81b7
MSG_1276_1,CONV_1276,MATCH_7173,S3876,mentee,M2135,mentor,voice_note,Sample message content 1 in conversation 1276,2026-04-23 03:22:21.302861,sent,1102.0,3,True,,enc_key_d1df851e04acceb0
MSG_1276_2,CONV_1276,MATCH_7173,M2135,mentor,S3876,mentee,schedule_request,Sample message content 2 in conversation 1276,2026-04-26 20:22:21.302899,sent,845.0,1,True,,enc_key_239646d1c5369a61
MSG_1276_3,CONV_1276,MATCH_7173,M2135,mentor,S3876,mentee,schedule_request,Sample message content 3 in conversation 1276,2026-04-11 08:22:21.302934,delivered,342.0,3,False,,enc_key_fda0e97bf8445eb1
MSG_1276_4,CONV_1276,MATCH_7173,M2135,mentor,S3876,mentee,voice_note,Sample message content 4 in conversation 1276,2026-04-07 16:22:21.302968,sent,809.0,0,True,,enc_key_0465ff67600291ba
MSG_1276_5,CONV_1276,MATCH_7173,S3876,mentee,M2135,mentor,text,Sample message content 5 in conversation 1276,2026-05-04 04:22:21.303028,read,1192.0,3,True,,enc_key_7cca57879d6a3e1f
MSG_1276_6,CONV_1276,MATCH_7173,M2135,mentor,S3876,mentee,text,Sample message content 6 in conversation 1276,2026-04-20 11:22:21.303064,replied,472.0,0,False,,enc_key_a49ada4eff9e2da7
MSG_1276_7,CONV_1276,MATCH_7173,M2135,mentor,S3876,mentee,file,Sample message content 7 in conversation 1276,2026-04-17 15:22:21.303098,sent,1419.0,1,False,,enc_key_d238ed1b8a8a356d
MSG_1276_8,CONV_1276,MATCH_7173,S3876,mentee,M2135,mentor,video_call,Sample message content 8 in conversation 1276,2026-04-22 16:22:21.303131,replied,574.0,3,True,,enc_key_43890196422a088a
MSG_1276_9,CONV_1276,MATCH_7173,M2135,mentor,S3876,mentee,voice_note,Sample message content 9 in conversation 1276,2026-04-11 03:22:21.303167,replied,338.0,0,False,,enc_key_300d776282309941
MSG_1276_10,CONV_1276,MATCH_7173,S3876,mentee,M2135,mentor,video_call,Sample message content 10 in conversation 1276,2026-04-07 20:22:21.303200,replied,1249.0,3,False,,enc_key_f8cc03e059256399
MSG_1276_11,CONV_1276,MATCH_7173,M2135,mentor,S3876,mentee,voice_note,Sample message content 11 in conversation 1276,2026-04-27 20:22:21.303244,replied,918.0,1,True,,enc_key_db6bf79dd89f8e30
MSG_1276_12,CONV_1276,MATCH_7173,M2135,mentor,S3876,mentee,text,Sample message content 12 in conversation 1276,2026-04-09 22:22:21.303277,read,586.0,3,True,2026-05-03 11:22:21.303289,enc_key_a1a0fa919cd3ab06
MSG_1276_13,CONV_1276,MATCH_7173,M2135,mentor,S3876,mentee,voice_note,Sample message content 13 in conversation 1276,2026-04-07 23:22:21.303313,sent,737.0,3,True,,enc_key_1f0047bbe39576c2
MSG_1277_0,CONV_1277,MATCH_5599,S1543,mentee,ALUMNI_M59,mentor,video_call,Sample message content 0 in conversation 1277,2026-04-23 12:22:21.304911,read,,1,True,,enc_key_9eaa370c525a703d
MSG_1277_1,CONV_1277,MATCH_5599,ALUMNI_M59,mentor,S1543,mentee,voice_note,Sample message content 1 in conversation 1277,2026-04-15 04:22:21.304964,sent,377.0,3,True,2026-05-06 11:22:21.304982,enc_key_aeccfa773fecf674
MSG_1277_2,CONV_1277,MATCH_5599,ALUMNI_M59,mentor,S1543,mentee,schedule_request,Sample message content 2 in conversation 1277,2026-04-12 05:22:21.305010,replied,227.0,1,True,,enc_key_e07adf6895cfdda1
MSG_1277_3,CONV_1277,MATCH_5599,S1543,mentee,ALUMNI_M59,mentor,schedule_request,Sample message content 3 in conversation 1277,2026-04-09 20:22:21.305043,replied,692.0,0,False,,enc_key_6319b1d9d19d1834
MSG_1277_4,CONV_1277,MATCH_5599,S1543,mentee,ALUMNI_M59,mentor,video_call,Sample message content 4 in conversation 1277,2026-05-03 06:22:21.305077,read,937.0,3,True,,enc_key_470f8b8349fcf8cc
MSG_1277_5,CONV_1277,MATCH_5599,S1543,mentee,ALUMNI_M59,mentor,video_call,Sample message content 5 in conversation 1277,2026-04-26 10:22:21.305117,read,1092.0,1,False,,enc_key_4b92af0ebf65fd43
MSG_1277_6,CONV_1277,MATCH_5599,ALUMNI_M59,mentor,S1543,mentee,text,Sample message content 6 in conversation 1277,2026-04-19 02:22:21.305149,replied,379.0,0,True,,enc_key_7478004333256a3c
MSG_1277_7,CONV_1277,MATCH_5599,S1543,mentee,ALUMNI_M59,mentor,video_call,Sample message content 7 in conversation 1277,2026-04-27 13:22:21.305181,delivered,1366.0,2,True,,enc_key_beb405102726a4c6
MSG_1277_8,CONV_1277,MATCH_5599,S1543,mentee,ALUMNI_M59,mentor,file,Sample message content 8 in conversation 1277,2026-05-04 00:22:21.305213,read,602.0,3,True,2026-05-02 11:22:21.305258,enc_key_1feb31e767654975
MSG_1277_9,CONV_1277,MATCH_5599,ALUMNI_M59,mentor,S1543,mentee,video_call,Sample message content 9 in conversation 1277,2026-04-17 06:22:21.305285,sent,186.0,0,False,,enc_key_aa050677b6cd80a1
MSG_1277_10,CONV_1277,MATCH_5599,S1543,mentee,ALUMNI_M59,mentor,schedule_request,Sample message content 10 in conversation 1277,2026-04-29 10:22:21.305318,replied,542.0,1,True,,enc_key_ffe4821e272c5410
MSG_1277_11,CONV_1277,MATCH_5599,ALUMNI_M59,mentor,S1543,mentee,video_call,Sample message content 11 in conversation 1277,2026-04-16 09:22:21.305350,sent,1119.0,1,True,,enc_key_86baccf5752babce
MSG_1277_12,CONV_1277,MATCH_5599,S1543,mentee,ALUMNI_M59,mentor,schedule_request,Sample message content 12 in conversation 1277,2026-04-13 21:22:21.305384,read,277.0,3,True,,enc_key_0d306bd683db35a5
MSG_1277_13,CONV_1277,MATCH_5599,S1543,mentee,ALUMNI_M59,mentor,file,Sample message content 13 in conversation 1277,2026-04-21 13:22:21.305416,sent,122.0,3,False,,enc_key_49dd108075cab89f
MSG_1277_14,CONV_1277,MATCH_5599,S1543,mentee,ALUMNI_M59,mentor,video_call,Sample message content 14 in conversation 1277,2026-05-06 09:22:21.305452,delivered,690.0,0,True,,enc_key_6abf9c8d3b654c77
MSG_1278_0,CONV_1278,MATCH_7311,S1818,mentee,ALUMNI_M1102,mentor,text,Sample message content 0 in conversation 1278,2026-04-08 20:22:21.307085,sent,,2,True,2026-04-28 11:22:21.307109,enc_key_4c2c082fb7bb375d
MSG_1278_1,CONV_1278,MATCH_7311,ALUMNI_M1102,mentor,S1818,mentee,text,Sample message content 1 in conversation 1278,2026-04-11 18:22:21.307145,delivered,1253.0,0,True,,enc_key_e495cca5ac802d30
MSG_1278_2,CONV_1278,MATCH_7311,ALUMNI_M1102,mentor,S1818,mentee,file,Sample message content 2 in conversation 1278,2026-04-19 06:22:21.307180,sent,1187.0,2,False,,enc_key_c8b5a9d1e38878eb
MSG_1278_3,CONV_1278,MATCH_7311,ALUMNI_M1102,mentor,S1818,mentee,video_call,Sample message content 3 in conversation 1278,2026-04-07 03:22:21.307213,replied,952.0,1,False,2026-05-05 11:22:21.307236,enc_key_1925c1246a8d3e86
MSG_1278_4,CONV_1278,MATCH_7311,S1818,mentee,ALUMNI_M1102,mentor,file,Sample message content 4 in conversation 1278,2026-05-04 21:22:21.307262,read,1273.0,1,True,2026-04-13 11:22:21.307277,enc_key_db4ddafec7c2ecde
MSG_1278_5,CONV_1278,MATCH_7311,S1818,mentee,ALUMNI_M1102,mentor,file,Sample message content 5 in conversation 1278,2026-04-06 04:22:21.307307,sent,369.0,1,False,,enc_key_63d5bc23b382e036
MSG_1278_6,CONV_1278,MATCH_7311,ALUMNI_M1102,mentor,S1818,mentee,text,Sample message content 6 in conversation 1278,2026-04-13 00:22:21.307338,delivered,749.0,2,False,,enc_key_f3f39a3a57bd9635
MSG_1278_7,CONV_1278,MATCH_7311,ALUMNI_M1102,mentor,S1818,mentee,video_call,Sample message content 7 in conversation 1278,2026-04-19 05:22:21.307371,delivered,1118.0,2,True,,enc_key_ee3407e080c1ec32
MSG_1278_8,CONV_1278,MATCH_7311,ALUMNI_M1102,mentor,S1818,mentee,schedule_request,Sample message content 8 in conversation 1278,2026-04-05 13:22:21.307405,replied,982.0,2,False,,enc_key_2e10dff5b4a96299
MSG_1278_9,CONV_1278,MATCH_7311,ALUMNI_M1102,mentor,S1818,mentee,voice_note,Sample message content 9 in conversation 1278,2026-05-03 07:22:21.309260,sent,430.0,0,False,,enc_key_5cd902a3cc40c81f
MSG_1279_0,CONV_1279,MATCH_48,M3435,mentor,S1512,mentee,video_call,Sample message content 0 in conversation 1279,2026-05-01 13:22:21.310100,sent,,1,False,,enc_key_cb746a5e031c2cf8
MSG_1279_1,CONV_1279,MATCH_48,M3435,mentor,S1512,mentee,text,Sample message content 1 in conversation 1279,2026-04-09 10:22:21.310157,sent,479.0,1,True,2026-04-18 11:22:21.310176,enc_key_f29bd5cff165f395
MSG_1279_2,CONV_1279,MATCH_48,M3435,mentor,S1512,mentee,text,Sample message content 2 in conversation 1279,2026-04-18 18:22:21.310206,delivered,579.0,1,True,,enc_key_89cbcb7e6a9e5811
MSG_1279_3,CONV_1279,MATCH_48,S1512,mentee,M3435,mentor,video_call,Sample message content 3 in conversation 1279,2026-05-02 09:22:21.310256,delivered,1280.0,2,False,,enc_key_9f62e2681a20efd1
MSG_1279_4,CONV_1279,MATCH_48,S1512,mentee,M3435,mentor,video_call,Sample message content 4 in conversation 1279,2026-04-17 02:22:21.310293,sent,325.0,0,False,,enc_key_2402af6dbd0effb0
MSG_1280_0,CONV_1280,MATCH_8189,ALUMNI_M346,mentor,S4251,mentee,text,Sample message content 0 in conversation 1280,2026-04-23 23:22:21.311078,read,,3,True,,enc_key_d6a070bc2412ab5a
MSG_1280_1,CONV_1280,MATCH_8189,ALUMNI_M346,mentor,S4251,mentee,schedule_request,Sample message content 1 in conversation 1280,2026-04-22 00:22:21.311290,replied,685.0,1,True,2026-04-27 11:22:21.311315,enc_key_cc6096680485f140
MSG_1280_2,CONV_1280,MATCH_8189,ALUMNI_M346,mentor,S4251,mentee,video_call,Sample message content 2 in conversation 1280,2026-04-21 01:22:21.311347,replied,720.0,1,False,,enc_key_db21c78d2b7c6960
MSG_1280_3,CONV_1280,MATCH_8189,ALUMNI_M346,mentor,S4251,mentee,video_call,Sample message content 3 in conversation 1280,2026-04-27 12:22:21.311380,replied,903.0,2,False,,enc_key_be5e40fc2b5d1f10
MSG_1280_4,CONV_1280,MATCH_8189,ALUMNI_M346,mentor,S4251,mentee,voice_note,Sample message content 4 in conversation 1280,2026-04-18 04:22:21.311412,read,458.0,3,False,,enc_key_15da6200cd64de76
MSG_1280_5,CONV_1280,MATCH_8189,ALUMNI_M346,mentor,S4251,mentee,voice_note,Sample message content 5 in conversation 1280,2026-04-09 00:22:21.311451,delivered,837.0,0,False,,enc_key_49a3684e650007ee
MSG_1280_6,CONV_1280,MATCH_8189,S4251,mentee,ALUMNI_M346,mentor,text,Sample message content 6 in conversation 1280,2026-05-01 23:22:21.311484,read,1385.0,2,True,,enc_key_6ac75bc7c72a3bfc
