match_id,mentor_id,mentee_id,compatibility_score,match_date,match_status,mentor_response_time_hours,mentee_initiated,match_reason
MATCH_6066,ALUMNI_M386,S397,51.0,2026-04-06 11:22:14.093083,completed,23.0,False,admin_assigned
MATCH_6067,M1650,S1728,44.0,2026-05-02 11:22:14.093281,pending,50.0,True,specific_request
MATCH_6068,M3130,S1299,51.0,2026-04-06 11:22:14.093468,completed,1.0,False,specific_request
MATCH_6069,M4549,S1264,51.0,2026-04-07 11:22:14.093652,pending,25.0,False,admin_assigned
MATCH_6070,ALUMNI_M1426,S774,55.0,2026-04-28 11:22:14.093856,accepted,4.0,True,auto_suggestion
MATCH_6071,ALUMNI_M2654,S2989,51.0,2026-05-05 11:22:14.094056,pending,,True,admin_assigned
MATCH_6072,ALUMNI_M2093,S4125,50.67,2026-04-29 11:22:14.094252,rejected,64.0,False,high_compatibility
MATCH_6073,ALUMNI_M2065,S3534,44.0,2026-05-05 11:22:14.094441,pending,,False,admin_assigned
MATCH_6074,M76,S486,51.0,2026-04-26 11:22:14.094631,completed,,True,auto_suggestion
MATCH_6075,M2156,S1901,43.22,2026-04-18 11:22:14.094845,completed,50.0,True,auto_suggestion
MATCH_6076,ALUMNI_M1159,S1895,53.75,2026-04-11 11:22:14.095038,pending,67.0,False,specific_request
MATCH_6077,M4255,S1304,51.0,2026-04-26 11:22:14.095247,completed,,True,admin_assigned
MATCH_6078,ALUMNI_M2093,S2905,61.5,2026-05-01 11:22:14.095428,pending,23.0,False,high_compatibility
MATCH_6079,M1707,S264,42.0,2026-04-07 11:22:14.095608,accepted,46.0,False,specific_request
MATCH_6080,M4098,S1636,44.0,2026-04-20 11:22:14.095805,pending,30.0,False,auto_suggestion
MATCH_6081,ALUMNI_M5026,S1087,48.78,2026-04-28 11:22:14.095991,pending,3.0,True,admin_assigned
MATCH_6082,M2076,S4365,51.0,2026-04-28 11:22:14.096206,pending,43.0,True,specific_request
MATCH_6083,ALUMNI_M4825,S2725,68.5,2026-04-07 11:22:14.096396,rejected,57.0,True,specific_request
MATCH_6084,ALUMNI_M2348,S1145,51.0,2026-05-03 11:22:14.096608,rejected,61.0,False,high_compatibility
MATCH_6085,M1686,S2575,46.75,2026-04-26 11:22:14.096831,completed,,False,auto_suggestion
MATCH_6086,ALUMNI_M5536,S1782,49.89,2026-04-19 11:22:14.097023,pending,45.0,False,specific_request
MATCH_6087,ALUMNI_M1697,S1225,44.0,2026-04-26 11:22:14.097223,pending,51.0,False,auto_suggestion
MATCH_6088,ALUMNI_M1661,S862,44.0,2026-04-24 11:22:14.097409,completed,,False,admin_assigned
MATCH_6089,M3419,S325,51.0,2026-04-13 11:22:14.097597,pending,,True,high_compatibility
MATCH_6090,M1798,S2793,65.94,2026-05-02 11:22:14.097824,accepted,43.0,False,specific_request
MATCH_6091,M2137,S4805,55.0,2026-04-21 11:22:14.098015,rejected,33.0,False,specific_request
MATCH_6092,M4711,S716,44.0,2026-04-26 11:22:14.098214,rejected,42.0,False,high_compatibility
MATCH_6093,ALUMNI_M4167,S3226,51.0,2026-04-10 11:22:14.098412,accepted,,False,specific_request
MATCH_6094,ALUMNI_M2480,S1469,48.0,2026-05-01 11:22:14.098601,rejected,22.0,False,admin_assigned
MATCH_6095,ALUMNI_M1968,S420,57.67,2026-04-10 11:22:14.098807,pending,6.0,False,auto_suggestion
MATCH_6096,M3899,S1195,44.0,2026-04-28 11:22:14.098997,completed,,True,auto_suggestion
MATCH_6097,M1357,S2449,44.0,2026-04-21 11:22:14.099193,accepted,19.0,True,admin_assigned
MATCH_6098,M1822,S3372,50.67,2026-05-05 11:22:14.099389,pending,45.0,False,auto_suggestion
MATCH_6099,ALUMNI_M3877,S193,44.0,2026-05-03 11:22:14.099584,completed,,False,high_compatibility
MATCH_6100,M1720,S4728,53.75,2026-04-19 11:22:14.099795,rejected,51.0,False,high_compatibility
MATCH_6101,ALUMNI_M808,S732,51.0,2026-05-06 11:22:14.099987,pending,57.0,False,admin_assigned
MATCH_6102,ALUMNI_M1618,S261,68.5,2026-04-22 11:22:14.100184,accepted,56.0,False,high_compatibility
MATCH_6103,ALUMNI_M1947,S1345,64.06,2026-04-29 11:22:14.100377,accepted,,False,specific_request
MATCH_6104,ALUMNI_M2351,S1055,36.86,2026-05-06 11:22:14.100562,accepted,19.0,True,high_compatibility
MATCH_6105,M1823,S1402,51.0,2026-05-03 11:22:14.100762,rejected,,False,specific_request
MATCH_6106,M2441,S977,40.67,2026-04-24 11:22:14.100950,rejected,61.0,True,high_compatibility
MATCH_6107,ALUMNI_M4219,S887,51.0,2026-04-30 11:22:14.101145,accepted,14.0,True,specific_request
MATCH_6108,ALUMNI_M5975,S1843,61.5,2026-04-18 11:22:14.101335,pending,33.0,True,auto_suggestion
MATCH_6109,M3731,S3991,44.0,2026-04-19 11:22:14.101524,completed,41.0,True,specific_request
MATCH_6110,M3927,S2316,55.0,2026-04-30 11:22:14.101733,accepted,11.0,True,auto_suggestion
MATCH_6111,M3173,S2698,44.0,2026-04-25 11:22:14.101926,rejected,,True,auto_suggestion
MATCH_6112,ALUMNI_M4162,S1867,61.67,2026-04-10 11:22:14.102110,pending,22.0,False,specific_request
MATCH_6113,ALUMNI_M4801,S3269,50.67,2026-05-01 11:22:14.102311,accepted,,True,auto_suggestion
MATCH_6114,M2506,S192,61.5,2026-04-24 11:22:14.102497,pending,,False,specific_request
MATCH_6115,M3853,S1158,51.0,2026-04-18 11:22:14.102697,accepted,,False,auto_suggestion
MATCH_6116,M4724,S4023,55.0,2026-05-01 11:22:14.102903,accepted,63.0,True,admin_assigned
MATCH_6117,M4211,S510,68.5,2026-04-30 11:22:14.103111,rejected,15.0,True,specific_request
MATCH_6118,ALUMNI_M1063,S3266,44.0,2026-04-22 11:22:14.103410,completed,64.0,False,high_compatibility
MATCH_6119,M1401,S3745,44.0,2026-04-14 11:22:14.103602,accepted,60.0,True,high_compatibility
MATCH_6120,ALUMNI_M1726,S888,44.0,2026-04-22 11:22:14.103811,rejected,23.0,True,high_compatibility
MATCH_6121,ALUMNI_M1408,S1763,50.56,2026-04-18 11:22:14.104003,completed,,True,auto_suggestion
MATCH_6122,M4324,S4962,55.0,2026-04-21 11:22:14.104204,completed,29.0,True,auto_suggestion
MATCH_6123,ALUMNI_M3938,S1542,44.0,2026-04-09 11:22:14.104393,pending,17.0,True,high_compatibility
MATCH_6124,ALUMNI_M4460,S130,44.67,2026-05-06 11:22:14.104584,completed,,True,auto_suggestion
MATCH_6125,M590,S4787,68.5,2026-05-05 11:22:14.104791,pending,28.0,True,specific_request
MATCH_6126,M4532,S1813,51.67,2026-04-18 11:22:14.104979,completed,12.0,True,admin_assigned
MATCH_6127,ALUMNI_M549,S4701,51.0,2026-04-16 11:22:14.105177,rejected,48.0,True,high_compatibility
MATCH_6128,ALUMNI_M3559,S797,50.67,2026-05-03 11:22:14.105369,pending,,False,auto_suggestion
MATCH_6129,M4264,S2588,51.0,2026-04-29 11:22:14.105566,rejected,,False,admin_assigned
MATCH_6130,ALUMNI_M2929,S3257,44.0,2026-04-29 11:22:14.105779,rejected,,True,admin_assigned
MATCH_6131,ALUMNI_M1711,S405,51.0,2026-05-06 11:22:14.105973,rejected,5.0,True,specific_request
MATCH_6132,ALUMNI_M1761,S1098,44.0,2026-05-03 11:22:14.106172,rejected,22.0,False,specific_request
MATCH_6133,ALUMNI_M2914,S4235,68.5,2026-04-06 11:22:14.106396,pending,,True,admin_assigned
MATCH_6134,M4422,S3136,61.5,2026-04-23 11:22:14.106586,rejected,66.0,False,admin_assigned
MATCH_6135,ALUMNI_M1300,S2041,68.5,2026-05-02 11:22:14.106791,completed,,True,auto_suggestion
MATCH_6136,ALUMNI_M5152,S2933,68.17,2026-04-11 11:22:14.106990,rejected,,False,auto_suggestion
MATCH_6137,M3681,S1552,39.56,2026-04-17 11:22:14.107190,pending,61.0,True,auto_suggestion
MATCH_6138,M3282,S2591,51.0,2026-05-04 11:22:14.107380,pending,10.0,False,specific_request
MATCH_6139,M3883,S1351,55.0,2026-04-15 11:22:14.107566,rejected,7.0,True,admin_assigned
MATCH_6140,ALUMNI_M159,S1777,44.0,2026-04-21 11:22:14.107782,completed,59.0,False,auto_suggestion
MATCH_6141,ALUMNI_M3194,S884,48.0,2026-04-17 11:22:14.107975,rejected,47.0,False,auto_suggestion
MATCH_6142,ALUMNI_M5598,S376,51.0,2026-05-01 11:22:14.108176,completed,8.0,False,auto_suggestion
MATCH_6143,ALUMNI_M5008,S984,51.0,2026-04-15 11:22:14.108367,rejected,59.0,False,high_compatibility
MATCH_6144,ALUMNI_M603,S244,44.0,2026-05-03 11:22:14.108558,completed,20.0,True,admin_assigned
MATCH_6145,ALUMNI_M1327,S2659,51.0,2026-04-12 11:22:14.108762,pending,42.0,False,high_compatibility
MATCH_6146,ALUMNI_M343,S1269,44.0,2026-04-19 11:22:14.108953,rejected,43.0,True,auto_suggestion
MATCH_6147,M2277,S899,51.0,2026-04-16 11:22:14.109221,accepted,57.0,False,high_compatibility
MATCH_6148,ALUMNI_M2392,S4478,44.0,2026-04-29 11:22:14.109419,accepted,,False,admin_assigned
MATCH_6149,M1428,S2799,51.0,2026-04-28 11:22:14.109614,completed,11.0,True,specific_request
MATCH_6150,M1893,S1440,44.0,2026-04-07 11:22:14.109863,accepted,,True,specific_request
MATCH_6151,ALUMNI_M1705,S498,40.0,2026-04-11 11:22:14.110074,completed,,False,auto_suggestion
MATCH_6152,M2512,S965,51.0,2026-05-03 11:22:14.110275,pending,21.0,True,auto_suggestion
MATCH_6153,M3180,S3351,44.0,2026-04-13 11:22:14.110470,pending,23.0,True,specific_request
MATCH_6154,ALUMNI_M1132,S1579,75.17,2026-04-09 11:22:14.110660,accepted,,False,admin_assigned
MATCH_6155,M1716,S3170,51.0,2026-04-20 11:22:14.110867,accepted,49.0,False,specific_request
MATCH_6156,ALUMNI_M2607,S328,51.0,2026-04-13 11:22:14.111054,pending,34.0,False,specific_request
MATCH_6157,M1923,S3743,51.0,2026-04-27 11:22:14.111259,pending,10.0,True,auto_suggestion
MATCH_6158,ALUMNI_M4478,S950,37.75,2026-04-09 11:22:14.111449,completed,,True,specific_request
MATCH_6159,M4358,S1575,51.0,2026-05-02 11:22:14.111633,pending,15.0,False,admin_assigned
MATCH_6160,M2724,S4726,51.0,2026-04-23 11:22:14.111836,rejected,,True,admin_assigned
MATCH_6161,ALUMNI_M1678,S3240,68.5,2026-04-09 11:22:14.112031,accepted,68.0,True,specific_request
MATCH_6162,M435,S2327,44.0,2026-04-16 11:22:14.112243,rejected,72.0,True,high_compatibility
MATCH_6163,ALUMNI_M4507,S3393,68.5,2026-04-22 11:22:14.112433,rejected,58.0,False,auto_suggestion
MATCH_6164,ALUMNI_M4167,S4888,51.0,2026-04-22 11:22:14.112629,rejected,,False,high_compatibility
MATCH_6165,ALUMNI_M4421,S1263,48.0,2026-05-02 11:22:14.112931,accepted,70.0,False,high_compatibility
MATCH_6166,ALUMNI_M149,S2044,51.0,2026-04-12 11:22:14.113138,rejected,,False,specific_request
MATCH_6167,ALUMNI_M4074,S984,51.0,2026-04-07 11:22:14.113329,rejected,44.0,False,auto_suggestion
MATCH_6168,ALUMNI_M4601,S4883,68.5,2026-05-03 11:22:14.113555,rejected,,True,specific_request
MATCH_6169,M2859,S572,68.5,2026-05-06 11:22:14.113764,accepted,72.0,True,specific_request
MATCH_6170,ALUMNI_M46,S329,51.0,2026-04-23 11:22:14.113954,rejected,66.0,True,auto_suggestion
MATCH_6171,M723,S1782,44.0,2026-04-11 11:22:14.114165,completed,28.0,False,auto_suggestion
MATCH_6172,M4060,S2523,36.5,2026-04-28 11:22:14.114356,accepted,16.0,True,admin_assigned
MATCH_6173,ALUMNI_M2214,S1379,48.0,2026-04-19 11:22:14.114543,rejected,33.0,True,auto_suggestion
MATCH_6174,ALUMNI_M1065,S686,48.0,2026-04-12 11:22:14.114744,accepted,,True,admin_assigned
MATCH_6175,M1634,S4944,55.0,2026-04-11 11:22:14.114933,pending,22.0,True,specific_request
MATCH_6176,M298,S2338,45.44,2026-04-06 11:22:14.115120,accepted,38.0,True,admin_assigned
MATCH_6177,M4948,S913,55.0,2026-04-13 11:22:14.115318,completed,41.0,True,specific_request
MATCH_6178,ALUMNI_M3550,S1925,51.0,2026-04-11 11:22:14.115527,completed,44.0,True,admin_assigned
MATCH_6179,ALUMNI_M2100,S4416,51.0,2026-04-25 11:22:14.115736,pending,,False,specific_request
MATCH_6180,M3106,S953,51.0,2026-04-18 11:22:14.115927,rejected,57.0,True,high_compatibility
MATCH_6181,M2525,S2122,71.25,2026-04-23 11:22:14.116117,pending,51.0,True,admin_assigned
MATCH_6182,M3270,S1246,51.0,2026-04-06 11:22:14.116314,completed,19.0,False,specific_request
MATCH_6183,M11,S4883,51.0,2026-04-13 11:22:14.116506,accepted,6.0,False,specific_request
MATCH_6184,ALUMNI_M325,S3614,61.5,2026-05-06 11:22:14.116695,pending,23.0,False,high_compatibility
MATCH_6185,ALUMNI_M444,S4315,51.0,2026-04-08 11:22:14.116902,rejected,29.0,False,auto_suggestion
MATCH_6186,ALUMNI_M5534,S2965,61.5,2026-04-22 11:22:14.117093,completed,38.0,True,high_compatibility
MATCH_6187,ALUMNI_M1451,S4437,55.0,2026-04-27 11:22:14.117291,rejected,71.0,True,specific_request
MATCH_6188,M1932,S1095,65.5,2026-04-24 11:22:14.117491,rejected,,True,auto_suggestion
MATCH_6189,M2169,S1852,44.0,2026-04-27 11:22:14.117680,completed,47.0,True,high_compatibility
MATCH_6190,M4215,S1212,47.5,2026-04-08 11:22:14.117886,rejected,33.0,True,high_compatibility
MATCH_6191,M2050,S2908,44.0,2026-05-05 11:22:14.118073,completed,1.0,False,auto_suggestion
MATCH_6192,M2274,S2735,48.0,2026-04-28 11:22:14.118276,accepted,,True,specific_request
MATCH_6193,ALUMNI_M2642,S4788,44.0,2026-04-17 11:22:14.118466,pending,3.0,False,specific_request
MATCH_6194,ALUMNI_M1408,S4235,51.0,2026-05-01 11:22:14.118662,rejected,18.0,True,admin_assigned
MATCH_6195,M2493,S3178,68.5,2026-04-28 11:22:14.118865,accepted,,False,specific_request
MATCH_6196,M1230,S2346,48.0,2026-04-22 11:22:14.119052,rejected,,True,auto_suggestion
MATCH_6197,ALUMNI_M2755,S4715,55.67,2026-04-16 11:22:14.119255,accepted,21.0,False,high_compatibility
MATCH_6198,ALUMNI_M2613,S4148,72.5,2026-04-16 11:22:14.119445,accepted,,False,high_compatibility
MATCH_6199,M799,S4881,44.0,2026-04-17 11:22:14.119646,pending,45.0,False,specific_request
MATCH_6200,ALUMNI_M5992,S20,51.0,2026-04-18 11:22:14.119858,pending,65.0,True,specific_request
MATCH_6201,ALUMNI_M3834,S3409,44.0,2026-04-12 11:22:14.120050,accepted,21.0,False,auto_suggestion
MATCH_6202,M162,S1331,51.0,2026-04-16 11:22:14.120260,accepted,,True,auto_suggestion
MATCH_6203,ALUMNI_M1895,S4511,61.5,2026-04-30 11:22:14.120452,rejected,9.0,True,auto_suggestion
MATCH_6204,ALUMNI_M4959,S1077,44.0,2026-04-29 11:22:14.120640,accepted,,False,high_compatibility
MATCH_6205,ALUMNI_M3160,S3116,55.25,2026-04-23 11:22:14.120848,accepted,41.0,True,high_compatibility
MATCH_6206,M4212,S2960,68.5,2026-05-04 11:22:14.121052,completed,41.0,True,specific_request
MATCH_6207,ALUMNI_M3152,S401,48.0,2026-05-03 11:22:14.121266,completed,,True,high_compatibility
MATCH_6208,ALUMNI_M1007,S1352,50.67,2026-05-02 11:22:14.121453,completed,61.0,False,high_compatibility
MATCH_6209,M4989,S541,44.0,2026-04-12 11:22:14.121642,rejected,38.0,True,admin_assigned
MATCH_6210,M1225,S4728,51.0,2026-04-30 11:22:14.121845,rejected,,False,admin_assigned
MATCH_6211,ALUMNI_M1395,S4169,55.0,2026-05-04 11:22:14.122031,accepted,,True,admin_assigned
MATCH_6212,ALUMNI_M1361,S2854,44.0,2026-04-21 11:22:14.122233,accepted,40.0,False,admin_assigned
MATCH_6213,ALUMNI_M4011,S3100,51.0,2026-05-03 11:22:14.122425,pending,34.0,True,high_compatibility
MATCH_6214,ALUMNI_M1836,S1122,51.0,2026-04-30 11:22:14.122613,completed,,False,specific_request
MATCH_6215,M3620,S1887,37.33,2026-04-09 11:22:14.122825,rejected,,True,high_compatibility
MATCH_6216,M4992,S3145,68.17,2026-05-02 11:22:14.123033,pending,,False,auto_suggestion
MATCH_6217,ALUMNI_M3881,S1917,51.42,2026-04-25 11:22:14.123237,rejected,68.0,True,auto_suggestion
MATCH_6218,M2733,S3479,48.0,2026-05-03 11:22:14.123425,accepted,27.0,True,high_compatibility
MATCH_6219,M3983,S315,51.0,2026-04-22 11:22:14.123642,completed,21.0,True,auto_suggestion
MATCH_6220,ALUMNI_M741,S1580,55.0,2026-04-24 11:22:14.123958,pending,31.0,True,specific_request
MATCH_6221,ALUMNI_M5355,S2554,55.0,2026-04-13 11:22:14.124169,completed,62.0,False,admin_assigned
MATCH_6222,ALUMNI_M5849,S1576,44.0,2026-04-08 11:22:14.124362,rejected,,True,auto_suggestion
MATCH_6223,ALUMNI_M2981,S4670,44.0,2026-04-10 11:22:14.124626,pending,,False,admin_assigned
MATCH_6224,M893,S3811,52.17,2026-04-20 11:22:14.124954,accepted,,False,specific_request
MATCH_6225,M1484,S2254,44.0,2026-04-09 11:22:14.125201,completed,21.0,True,high_compatibility
MATCH_6226,M4841,S4796,55.0,2026-04-22 11:22:14.125405,pending,5.0,True,admin_assigned
MATCH_6227,M2012,S114,51.0,2026-04-21 11:22:14.125606,completed,,True,auto_suggestion
MATCH_6228,ALUMNI_M2513,S548,51.0,2026-04-18 11:22:14.125884,rejected,3.0,True,specific_request
MATCH_6229,M4538,S2341,68.17,2026-04-30 11:22:14.126084,rejected,5.0,True,high_compatibility
MATCH_6230,ALUMNI_M3458,S3393,51.0,2026-04-13 11:22:14.126287,accepted,,True,admin_assigned
MATCH_6231,M1862,S3164,44.0,2026-04-06 11:22:14.126475,completed,60.0,False,admin_assigned
MATCH_6232,ALUMNI_M4253,S1559,76.67,2026-05-04 11:22:14.126664,rejected,1.0,True,high_compatibility
MATCH_6233,ALUMNI_M5391,S279,44.0,2026-04-12 11:22:14.126874,pending,55.0,True,admin_assigned
MATCH_6234,ALUMNI_M5951,S3480,51.0,2026-04-07 11:22:14.127067,accepted,63.0,False,auto_suggestion
MATCH_6235,ALUMNI_M3718,S482,44.0,2026-04-10 11:22:14.127269,accepted,,False,high_compatibility
MATCH_6236,ALUMNI_M2811,S3778,44.0,2026-04-18 11:22:14.127459,rejected,41.0,False,admin_assigned
MATCH_6237,M3092,S2771,72.5,2026-04-28 11:22:14.127646,rejected,,True,auto_suggestion
MATCH_6238,ALUMNI_M4875,S3854,44.0,2026-04-28 11:22:14.127851,completed,,False,specific_request
MATCH_6239,M3583,S707,51.0,2026-04-29 11:22:14.128041,pending,37.0,False,admin_assigned
MATCH_6240,M1220,S3110,51.0,2026-05-01 11:22:14.128261,rejected,2.0,False,admin_assigned
MATCH_6241,ALUMNI_M5887,S1325,44.0,2026-04-06 11:22:14.128457,completed,37.0,False,auto_suggestion
MATCH_6242,M3763,S3106,47.67,2026-04-28 11:22:14.128644,rejected,29.0,True,auto_suggestion
MATCH_6243,M1130,S4167,44.0,2026-04-13 11:22:14.128852,rejected,3.0,True,specific_request
MATCH_6244,M2484,S2915,51.0,2026-04-30 11:22:14.129040,rejected,46.0,True,auto_suggestion
MATCH_6245,ALUMNI_M5063,S4885,46.0,2026-04-27 11:22:14.129241,pending,,False,admin_assigned
MATCH_6246,M3915,S1320,54.67,2026-04-30 11:22:14.129437,accepted,33.0,True,admin_assigned
MATCH_6247,M4199,S1292,40.25,2026-05-04 11:22:14.129624,rejected,,True,specific_request
MATCH_6248,ALUMNI_M54,S2087,57.67,2026-04-18 11:22:14.129831,rejected,10.0,True,auto_suggestion
MATCH_6249,ALUMNI_M3147,S538,44.0,2026-05-05 11:22:14.130021,pending,3.0,False,high_compatibility
MATCH_6250,ALUMNI_M3448,S2330,51.0,2026-04-12 11:22:14.130218,pending,,False,high_compatibility
MATCH_6251,ALUMNI_M256,S4844,55.0,2026-05-05 11:22:14.130407,accepted,56.0,True,auto_suggestion
MATCH_6252,M4467,S1275,44.0,2026-04-13 11:22:14.130593,completed,,False,admin_assigned
MATCH_6253,ALUMNI_M416,S4866,43.22,2026-04-08 11:22:14.130796,rejected,49.0,True,high_compatibility
MATCH_6254,ALUMNI_M3530,S472,44.0,2026-04-23 11:22:14.131081,accepted,,True,specific_request
MATCH_6255,M237,S3411,44.0,2026-04-25 11:22:14.131516,rejected,7.0,False,high_compatibility
MATCH_6256,ALUMNI_M3583,S4621,51.0,2026-04-10 11:22:14.131968,rejected,55.0,True,specific_request
MATCH_6257,ALUMNI_M5970,S4138,61.5,2026-04-22 11:22:14.132367,accepted,2.0,True,admin_assigned
MATCH_6258,ALUMNI_M176,S3617,42.57,2026-04-15 11:22:14.132775,pending,27.0,False,specific_request
MATCH_6259,M2777,S3717,61.5,2026-04-19 11:22:14.133165,pending,,False,specific_request
MATCH_6260,ALUMNI_M3670,S3707,59.25,2026-04-25 11:22:14.133556,accepted,21.0,True,high_compatibility
MATCH_6261,ALUMNI_M2266,S3682,51.0,2026-04-08 11:22:14.133973,accepted,,False,admin_assigned
MATCH_6262,ALUMNI_M994,S2592,44.0,2026-04-26 11:22:14.134489,completed,50.0,False,specific_request
MATCH_6263,ALUMNI_M1349,S1619,44.0,2026-04-26 11:22:14.134919,pending,15.0,False,specific_request
MATCH_6264,ALUMNI_M2139,S347,44.0,2026-04-22 11:22:14.135344,pending,62.0,False,high_compatibility
MATCH_6265,M3283,S4894,68.5,2026-04-19 11:22:14.135826,rejected,27.0,False,admin_assigned
MATCH_6266,M2969,S1447,55.0,2026-04-12 11:22:14.136270,completed,38.0,True,admin_assigned
MATCH_6267,ALUMNI_M400,S224,44.0,2026-05-03 11:22:14.136680,rejected,,True,admin_assigned
MATCH_6268,M433,S2189,44.0,2026-04-08 11:22:14.137114,completed,7.0,True,high_compatibility
MATCH_6269,M863,S2543,65.5,2026-04-13 11:22:14.137522,pending,,True,admin_assigned
MATCH_6270,ALUMNI_M3604,S3042,65.5,2026-04-17 11:22:14.137947,pending,2.0,True,specific_request
MATCH_6271,ALUMNI_M1669,S3504,51.0,2026-04-22 11:22:14.138365,accepted,60.0,False,specific_request
MATCH_6272,M1442,S905,68.17,2026-04-08 11:22:14.138792,accepted,55.0,True,high_compatibility
MATCH_6273,ALUMNI_M997,S623,41.33,2026-05-04 11:22:14.139224,completed,18.0,False,auto_suggestion
MATCH_6274,M1846,S4024,51.0,2026-04-07 11:22:14.139639,completed,49.0,True,specific_request
MATCH_6275,M1343,S1097,51.0,2026-04-30 11:22:14.140084,pending,13.0,False,auto_suggestion
MATCH_6276,ALUMNI_M405,S3500,75.17,2026-04-10 11:22:14.140538,pending,62.0,True,high_compatibility
MATCH_6277,M4570,S4107,55.0,2026-04-21 11:22:14.140992,pending,44.0,False,high_compatibility
MATCH_6278,M4386,S3705,55.0,2026-04-06 11:22:14.141410,pending,42.0,False,specific_request
MATCH_6279,ALUMNI_M1568,S4945,51.0,2026-04-13 11:22:14.141817,accepted,,False,admin_assigned
MATCH_6280,M4520,S2966,51.0,2026-04-25 11:22:14.142225,accepted,70.0,True,auto_suggestion
MATCH_6281,ALUMNI_M4716,S2516,72.5,2026-04-26 11:22:14.142667,completed,16.0,False,auto_suggestion
MATCH_6282,M320,S4250,51.0,2026-04-23 11:22:14.143112,pending,14.0,False,admin_assigned
MATCH_6283,ALUMNI_M1849,S554,61.5,2026-04-07 11:22:14.143487,completed,,False,admin_assigned
MATCH_6284,ALUMNI_M2362,S4582,55.0,2026-04-24 11:22:14.143807,pending,39.0,False,specific_request
MATCH_6285,ALUMNI_M615,S2228,43.71,2026-04-17 11:22:14.144111,pending,36.0,False,high_compatibility
MATCH_6286,ALUMNI_M498,S1795,44.0,2026-04-20 11:22:14.144456,accepted,50.0,False,specific_request
MATCH_6287,M428,S1433,51.0,2026-04-10 11:22:14.144832,completed,,False,auto_suggestion
MATCH_6288,ALUMNI_M5005,S4208,51.0,2026-05-03 11:22:14.145155,pending,23.0,True,specific_request
MATCH_6289,M4723,S1177,44.0,2026-05-05 11:22:14.145457,completed,22.0,False,specific_request
MATCH_6290,ALUMNI_M904,S4606,44.0,2026-04-30 11:22:14.145839,rejected,35.0,False,high_compatibility
MATCH_6291,M1302,S377,40.0,2026-04-08 11:22:14.146234,accepted,59.0,False,admin_assigned
MATCH_6292,ALUMNI_M2029,S3637,49.29,2026-04-16 11:22:14.146614,completed,,True,specific_request
MATCH_6293,M3708,S3297,51.0,2026-04-21 11:22:14.147032,completed,,False,auto_suggestion
MATCH_6294,ALUMNI_M2859,S1466,48.0,2026-04-08 11:22:14.147428,completed,43.0,True,auto_suggestion
MATCH_6295,ALUMNI_M2168,S242,44.0,2026-04-19 11:22:14.147824,completed,29.0,True,specific_request
MATCH_6296,ALUMNI_M2922,S2845,55.0,2026-04-29 11:22:14.148246,pending,49.0,False,high_compatibility
MATCH_6297,M4824,S894,51.0,2026-04-16 11:22:14.148616,completed,11.0,True,high_compatibility
MATCH_6298,M3780,S2396,68.5,2026-04-10 11:22:14.149021,completed,15.0,False,high_compatibility
MATCH_6299,M4170,S2450,44.0,2026-04-13 11:22:14.149404,accepted,29.0,True,specific_request
MATCH_6300,M973,S2630,65.5,2026-04-07 11:22:14.149796,completed,16.0,True,high_compatibility
MATCH_6301,ALUMNI_M5215,S3028,44.0,2026-05-05 11:22:14.150183,rejected,40.0,True,high_compatibility
MATCH_6302,ALUMNI_M3775,S2505,51.0,2026-04-16 11:22:14.150571,accepted,1.0,False,auto_suggestion
MATCH_6303,ALUMNI_M969,S4833,55.0,2026-04-25 11:22:14.151007,rejected,,False,high_compatibility
MATCH_6304,M1764,S253,48.0,2026-05-06 11:22:14.151402,pending,2.0,False,high_compatibility
MATCH_6305,M3673,S532,46.0,2026-04-23 11:22:14.151823,accepted,32.0,True,auto_suggestion
MATCH_6306,M3900,S4138,44.0,2026-04-08 11:22:14.152237,pending,,True,auto_suggestion
MATCH_6307,ALUMNI_M3741,S4327,48.0,2026-05-06 11:22:14.152639,rejected,,False,specific_request
MATCH_6308,M53,S2538,50.0,2026-04-30 11:22:14.153067,rejected,,True,specific_request
MATCH_6309,M407,S4805,55.0,2026-05-02 11:22:14.153470,completed,46.0,True,auto_suggestion
MATCH_6310,M2555,S1566,52.14,2026-05-02 11:22:14.153889,rejected,44.0,False,auto_suggestion
MATCH_6311,ALUMNI_M1612,S1331,51.0,2026-04-17 11:22:14.154293,completed,7.0,False,admin_assigned
MATCH_6312,M1960,S1789,51.0,2026-05-01 11:22:14.154674,pending,,True,high_compatibility
MATCH_6313,ALUMNI_M2505,S1519,44.0,2026-04-19 11:22:14.155087,rejected,45.0,True,admin_assigned
MATCH_6314,M4833,S35,48.0,2026-04-09 11:22:14.155497,completed,25.0,False,auto_suggestion
MATCH_6315,ALUMNI_M4704,S4906,48.0,2026-04-14 11:22:14.155910,accepted,,True,admin_assigned
MATCH_6316,M3442,S656,57.67,2026-04-22 11:22:14.156309,pending,25.0,False,specific_request
MATCH_6317,ALUMNI_M3127,S2679,51.0,2026-05-04 11:22:14.156696,pending,,True,specific_request
MATCH_6318,M2320,S4414,48.0,2026-04-24 11:22:14.157119,pending,21.0,False,specific_request
MATCH_6319,M566,S1504,44.0,2026-04-30 11:22:14.157519,completed,46.0,False,auto_suggestion
MATCH_6320,M3254,S3422,44.0,2026-04-11 11:22:14.157934,rejected,30.0,True,auto_suggestion
